id,title,author,source,date,subjects,topic,type,href
c2108,"Johnny Cash: Shepherd's Bush Empire, London",Caroline Sullivan,The Guardian,4 July 1994,['johnny-cash'],country,Live Review,/Library/SearchLinkRedirect?folder=johnny-cash-shepherds-bush-empire-london
c2109,"Dan Penn, Allen Toussaint, Guy Clark, Joe South, Vic Chesnutt: Southern Songwriters' Circle, Queen Elizabeth Hall, London",Paul Sexton,The Times,27 July 1994,"['vic-chesnutt', 'guy-clark', 'dan-penn', 'joe-south', 'allen-toussaint']",country,Live Review,/Library/SearchLinkRedirect?folder=dan-penn-allen-toussaint-guy-clark-joe-south-vic-chesnutt-southern-songwriters-circle-queen-elizabeth-hall-london
c2110,Lyle Lovett: The World's Greatest Lover,Mal Peachey,Country Music International,September 1994,['lyle-lovett'],country,Interview,/Library/SearchLinkRedirect?folder=lyle-lovett-the-worlds-greatest-lover
c2111,Cool Cash — The Man in Black's Latest Risk Pays Off,Joel Selvin,San Francisco Chronicle,25 September 1994,['johnny-cash'],country,Interview,/Library/SearchLinkRedirect?folder=cool-cash--the-man-in-blacks-latest-risk-pays-off
c2112,Vince Gill: Dedicated to Just Plain Foik,Richard Cromelin,Los Angeles Times,25 September 1994,['vince-gill'],country,Interview,/Library/SearchLinkRedirect?folder=vince-gill-dedicated-to-just-plain-foik
c2113,Mary Chapin Carpenter: Stones in the Road (Columbia),Eric Weisbard,Spin,December 1994,['mary-chapin-carpenter'],country,Review,/Library/SearchLinkRedirect?folder=mary-chapin-carpenter-istones-in-the-roadi-columbia
c2114,"Junior Brown: The Mercury Lounge, New York NY",John Swenson,Rolling Stone,1 December 1994,['junior-brown'],country,Live Review,/Library/SearchLinkRedirect?folder=junior-brown-the-mercury-lounge-new-york-ny
c2115,Willie Nelson: The Buddha of Texas,Barney Hoskyns,MOJO,January 1995,['willie-nelson'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=willie-nelson-the-buddha-of-texas
c2116,"Q&A with Travis Tritt: ""I've Put a Lot Into This""",Richard Cromelin,Los Angeles Times,2 February 1995,['travis-tritt'],country,Interview,/Library/SearchLinkRedirect?folder=qa-with-travis-tritt-ive-put-a-lot-into-this
c2117,Trisha Yearwood: Thinkin' About You (MCA),Richard Cromelin,Los Angeles Times,12 February 1995,['trisha-yearwood'],country,Review,/Library/SearchLinkRedirect?folder=trisha-yearwood-ithinkin-about-youi-mca
c2118,Alison Krauss: A Hit From One of Country's Kinfolk,Richard Cromelin,Los Angeles Times,25 March 1995,['alison-krauss'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=alison-krauss-a-hit-from-one-of-countrys-kinfolk
c2119,Linda Ronstadt: Feels Like Home (Elektra; CD and cassette),Holly Gleason,The New York Times,9 April 1995,['linda-ronstadt'],country,Review,/Library/SearchLinkRedirect?folder=linda-ronstadt-ifeels-like-homei-elektra-cd-and-cassette
c2200,Pop Quiz: Q & A with Merle Haggard,Joel Selvin,San Francisco Chronicle,9 April 1995,['merle-haggard'],country,Interview,/Library/SearchLinkRedirect?folder=pop-quiz-q--a-with-merle-haggard
c2201,Jerry Lee Lewis: Young Blood (Sire) ***½,Ted Drozdowski,Rolling Stone,13 July 1995,['jerry-lee-lewis'],country,Review,/Library/SearchLinkRedirect?folder=jerry-lee-lewis-iyoung-bloodi-sire-
c2202,Shania Twain: Country Princess,Nicholas Jennings,Maclean's,28 August 1995,['shania-twain'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=shania-twain-country-princess
c2203,"Trisha Yearwood, Collin Raye: Universal Amphitheatre, Los Angeles CA",Richard Cromelin,Los Angeles Times,28 August 1995,"['trisha-yearwood', 'collin-raye']",country,Live Review,/Library/SearchLinkRedirect?folder=trisha-yearwood-collin-raye-universal-amphitheatre-los-angeles-ca
c2204,"Charlie Rich, 1932-1995",Charlie Gillett,MOJO,September 1995,['charlie-rich'],country,Obituary,/Library/SearchLinkRedirect?folder=charlie-rich-1932-1995
c2205,Frontman: Merle Haggard,Mark Rowland,Musician,September 1995,['merle-haggard'],country,Interview,/Library/SearchLinkRedirect?folder=frontman-merle-haggard
c2206,Get set for good old Country Music: Willie Nelson's End of Summer Picnic,Lon Goddard,Daily Astorian,7 September 1995,['willie-nelson'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=get-set-for-good-old-country-music-willie-nelsons-end-of-summer-picnic
c2207,Emmylou Harris: Wrecking Ball (Elektra/Asylum) ***,Richard Cromelin,Los Angeles Times,24 September 1995,['emmylou-harris'],country,Review,/Library/SearchLinkRedirect?folder=emmylou-harris-iwrecking-balli-elektraasylum-
c2208,No more ingenue: The Constant Craving of k.d. lang,Jim Sullivan,The Boston Globe,8 October 1995,['kd-lang'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=no-more-ingenue-the-constant-craving-of-kd-lang-
c2209,The Live Wire: Billy Joe Shaver at McCabe's,Bill Wasserzieher,L.A. View,27 October 1995,['billy-joe-shaver'],country,Live Review,/Library/SearchLinkRedirect?folder=the-live-wire-billy-joe-shaver-at-mccabes
c2210,Robert Earl Keen: Gringo Honeymoon (Sugar Hill),Richard Gehr,Spin,November 1995,['robert-earl-keen'],country,Review,/Library/SearchLinkRedirect?folder=robert-earl-keen-igringo-honeymooni-sugar-hill
c2211,Patty Loveless: Trouble With the Truth (Epic/Nashville),Richard Cromelin,Los Angeles Times,20 January 1996,['patty-loveless'],country,Review,/Library/SearchLinkRedirect?folder=patty-loveless-itrouble-with-the-truthi-epicnashville
c2212,Garth Brooks: Fresh Horses (Capitol),Eric Weisbard,Spin,February 1996,['garth-brooks'],country,Review,/Library/SearchLinkRedirect?folder=garth-brooks-ifresh-horsesi-capitol
c2213,"Steve Earle & the Dukes: Paradise, Boston",Jim Sullivan,The Boston Globe,21 March 1996,['steve-earle'],country,Live Review,/Library/SearchLinkRedirect?folder=steve-earle--the-dukes-paradise-boston
c2214,New habit for Earle of excess,David Sinclair,The Times,5 April 1996,['steve-earle'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=new-habit-for-earle-of-excess
c2215,Emmylou Harris: Singing With a Voice That's Always True to Her Heart,Richard Cromelin,Los Angeles Times,11 April 1996,['emmylou-harris'],country,Interview,/Library/SearchLinkRedirect?folder=emmylou-harris-singing-with-a-voice-thats-always-true-to-her-heart
c2216,Steve Earle: Back in the Saddle,Geoffrey Himes,Rolling Stone,18 April 1996,['steve-earle'],country,Interview,/Library/SearchLinkRedirect?folder=steve-earle-back-in-the-saddle
c2217,"k.d. lang: Academy, Birmingham",Caroline Sullivan,The Guardian,24 April 1996,['kd-lang'],country,Live Review,/Library/SearchLinkRedirect?folder=kd-lang-academy-birmingham
c2218,Merle Haggard: Down Every Road (Capitol) ****,Mark Kemp,Rolling Stone,2 May 1996,['merle-haggard'],country,Review,/Library/SearchLinkRedirect?folder=merle-haggard-idown-every-roadi-capitol-
c2219,"k.d. lang: Wembley Arena, London",Paul Sexton,The Times,11 May 1996,['kd-lang'],country,Live Review,/Library/SearchLinkRedirect?folder=kd-lang-wembley-arena-london
c2300,"Merle Haggard: Tramps, New York NY",Amy Linden,New York Daily News,13 May 1996,['merle-haggard'],country,Live Review,/Library/SearchLinkRedirect?folder=merle-haggard-tramps-new-york-ny
c2301,Vince Gill: High Lonesome Sound (MCA),Richard Cromelin,Los Angeles Times,25 May 1996,['vince-gill'],country,Review,/Library/SearchLinkRedirect?folder=vince-gill-ihigh-lonesome-soundi-mca
c2302,"The Eagles: McAlpine Stadium, Huddersfield",Dave Simpson,The Guardian,15 July 1996,['eagles-the'],country,Live Review,/Library/SearchLinkRedirect?folder=the-eagles-mcalpine-stadium-huddersfield
c2303,"BR5-49: LunaPark, Los Angeles CA",Richard Cromelin,Los Angeles Times,19 September 1996,['br5-49'],country,Live Review,/Library/SearchLinkRedirect?folder=br5-49-lunapark-los-angeles-ca
c2304,How We Met: Emmylou Harris and Phil Kaufman,Lucy O'Brien,The Independent,5 October 1996,"['emmylou-harris', 'gram-parsons']",country,Interview,/Library/SearchLinkRedirect?folder=how-we-met-emmylou-harris-and-phil-kaufman
c2305,How I Wrote All Those Songs by Harlan Howard,Mark Rowland,Musician,November 1996,['harlan-howard'],country,Interview,/Library/SearchLinkRedirect?folder=how-i-wrote-all-those-songs-by-harlan-howard
c2306,Glen Campbell: The Glen Campbell Collection (1962-1989),Colin Escott,Razor & Tie Records,1997,['glen-campbell'],country,Sleevenotes,/Library/SearchLinkRedirect?folder=glen-campbell-ithe-glen-campbell-collection-1962-1989i
c2307,Frontwoman: Iris DeMent,Mark Rowland,Musician,January 1997,['iris-dement'],country,Interview,/Library/SearchLinkRedirect?folder=frontwoman-iris-dement
c2308,Hooked on Twang: A New Generation Goes Honky-Tonkin',Holly George-Warren,Rolling Stone,17 April 1997,"['wayne-hancock', 'br5-49', 'dale-watson', 'junior-brown', 'derailers-the']",country,Report,/Library/SearchLinkRedirect?folder=hooked-on-twang-a-new-generation-goes-honky-tonkin
c2309,"Jerry Lee Lewis: Hot Tin Roof, Martha's Vineyard",Jim Sullivan,The Boston Globe,26 May 1997,['jerry-lee-lewis'],country,Live Review,/Library/SearchLinkRedirect?folder=jerry-lee-lewis-hot-tin-roof-marthas-vineyard
c2310,Gillian Welch: As Real And As Raw As It Gets,Mark Cooper,The Independent,7 June 1997,['gillian-welch'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=gillian-welch-as-real-and-as-raw-as-it-gets
c2311,A Movie For David Geffen,Al Aronowitz,The Blacklisted Journalist,1 July 1997,"['bob-neuwirth', 'thomas-jefferson-kaye']",country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=a-movie-for-david-geffen
c2312,"Nanci Griffith, the Crickets: Wiltern Theatre, Los Angeles CA",Marc Weingarten,Los Angeles Times,10 November 1997,"['crickets-the', 'nanci-griffith']",country,Live Review,/Library/SearchLinkRedirect?folder=nanci-griffith-the-crickets-wiltern-theatre-los-angeles-ca
c2313,Garth Brooks: Sevens (Capitol) ***,Richard Cromelin,Los Angeles Times,23 November 1997,['garth-brooks'],country,Review,/Library/SearchLinkRedirect?folder=garth-brooks-isevensi-capitol-
c2314,John Denver 1943-1997,Mark Kemp,Rolling Stone,27 November 1997,['john-denver'],country,Obituary,/Library/SearchLinkRedirect?folder=john-denver-1943-1997
c2315,Steve Earle: El Corazon (E-Squared/Warner Bros.),Mark Rowland,Musician,December 1997,['steve-earle'],country,Review and Interview,/Library/SearchLinkRedirect?folder=steve-earle-iel-corazoni-e-squaredwarner-bros
c2316,"Lucinda Williams: The Fillmore, San Francisco CA",Will Hermes,Rolling Stone,11 December 1997,['lucinda-williams'],country,Live Review,/Library/SearchLinkRedirect?folder=lucinda-williams-the-fillmore-san-francisco-ca
c2317,Shania Twain: Come On Over ***,Chuck Eddy,Rolling Stone,11 December 1997,['shania-twain'],country,Review,/Library/SearchLinkRedirect?folder=shania-twain-icome-on-overi-
c2318,"Dwight Yoakam: Billboard Live, Los Angeles CA",Marc Weingarten,Los Angeles Times,23 December 1997,['dwight-yoakam'],country,Live Review,/Library/SearchLinkRedirect?folder=dwight-yoakam-billboard-live-los-angeles-ca
c2319,An Everly Brother In Winter: Walkin' Right Back with Don Everly,Colin Escott,'Tattoed on their Tongues' (Schirmer),1998,"['don-everly', 'everly-brothers-the']",country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=an-everly-brother-in-winter-walkin-right-back-with-don-everly
c2400,Interview: Willie Nelson,Sean O'Hagan,The Observer,31 May 1998,['willie-nelson'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=interview-willie-nelson
c2401,Tammy Wynette: First Lady Of Country,Fred Dellar,MOJO,June 1998,['tammy-wynette'],country,Obituary,/Library/SearchLinkRedirect?folder=tammy-wynette-first-lady-of-country
c2402,Shania Twain,David Quantick,Q,July 1998,['shania-twain'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=shania-twain-2
c2403,Lucinda Williams: Lost in America,RJ Smith,Spin,July 1998,['lucinda-williams'],country,Interview,/Library/SearchLinkRedirect?folder=lucinda-williams-lost-in-america
c2404,Gram Parsons: The Good Ol’ Boy,Barney Hoskyns,MOJO,July 1998,['gram-parsons'],country,Retrospective,/Library/SearchLinkRedirect?folder=gram-parsons-the-good-ol-boy
c2405,Gillian Welch: Raising Cain,RJ Smith,The Village Voice,11 August 1998,['gillian-welch'],country,Overview,/Library/SearchLinkRedirect?folder=gillian-welch-raising-cain
c2406,Lucinda Williams: Car Wheels On A Gravel Road (Mercury 558 318-2),Johnny Black,Q,September 1998,['lucinda-williams'],country,Review,/Library/SearchLinkRedirect?folder=lucinda-williams-icar-wheels-on-a-gravel-roadi-mercury-558-318-2
c2407,Back to Clinch Mountain: Ralph Stanley,Geoffrey Himes,Country Music,September 1998,['ralph-stanley'],country,Report and Interview,/Library/SearchLinkRedirect?folder=back-to-clinch-mountain-ralph-stanley
c2408,Gram Parsons: Another Country,Sean O'Hagan,The Guardian,12 September 1998,"['byrds-the', 'flying-burrito-brothers', 'international-submarine-band', 'gram-parsons']",country,Retrospective,/Library/SearchLinkRedirect?folder=gram-parsons-another-country
c2409,"The Dixie Chicks: Roxy, Los Angeles CA",Marc Weingarten,Los Angeles Times,8 October 1998,['dixie-chicks-the'],country,Live Review,/Library/SearchLinkRedirect?folder=the-dixie-chicks-roxy-los-angeles-ca
c2410,"""Alternative country is what punks play when they grow up...""",Tom Cox,The Guardian,16 October 1998,"['calexico', 'jayhawks-the', 'lambchop', 'gram-parsons', 'jim-white', 'neal-casal', 'golden-smog', 'hazeldine']",country,Overview,/Library/SearchLinkRedirect?folder=alternative-country-is-what-punks-play-when-they-grow-up
c2411,Lucinda Williams: Small town fireworks,Tom Cox,The Guardian,27 November 1998,['lucinda-williams'],country,Interview,/Library/SearchLinkRedirect?folder=lucinda-williams-small-town-fireworks
c2412,The Lone Star Spirit of Willie Nelson,Chris Smith,Performing Songwriter,December 1998,['willie-nelson'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=the-lone-star-spirit-of-willie-nelson
c2413,Hank Williams III: Grandpa Was A Honky-Tonker,Michael Azerrad,Rolling Stone,10 December 1998,['hank-williams-iii'],country,Interview,/Library/SearchLinkRedirect?folder=hank-williams-iii-grandpa-was-a-honky-tonker
c2414,Wynonna Judd: A Winding Country Road,Marc Weingarten,Los Angeles Times,4 March 1999,['wynonna-judd'],country,Interview,/Library/SearchLinkRedirect?folder=wynonna-judd-a-winding-country-road
c2415,Roger McGuinn Interview,Stephen K. Peeples,unpublished,2 April 1999,"['byrds-the', 'roger-mcguinn']",country,Interview,/Library/SearchLinkRedirect?folder=roger-mcguinn-interview-
c2416,Kelly Willis: Well Traveled but Hopeful,Marc Weingarten,Los Angeles Times,4 April 1999,['kelly-willis'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=kelly-willis-well-traveled-but-hopeful
c2417,Just Walk Away: Kelly Willis' What I Deserve,RJ Smith,The Village Voice,13 April 1999,['kelly-willis'],country,Review,/Library/SearchLinkRedirect?folder=just-walk-away-kelly-willis-iwhat-i-deservei
c2418,"Steve Earle And The Del McCoury Band:  Royal Festival Hall, London",Adam Sweeting,The Guardian,25 May 1999,"['steve-earle', 'del-mccoury-band-the']",country,Live Review,/Library/SearchLinkRedirect?folder=steve-earle-and-the-del-mccoury-band--royal-festival-hall-london
c2419,The Long Way Around: Gram Parsons,Holly George-Warren,No Depression,July 1999,['gram-parsons'],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=the-long-way-around-gram-parsons
c2500,Dixie Chicks,Dorian Lynskey,Q,July 1999,['dixie-chicks-the'],country,Interview,/Library/SearchLinkRedirect?folder=dixie-chicks
c2501,Townes Van Zandt: A Far Cry From Dead,Chris Smith,Performing Songwriter,15 July 1999,['townes-van-zandt'],country,Review,/Library/SearchLinkRedirect?folder=townes-van-zandt-ia-far-cry-from-deadi
c2502,Dixie Chicks: Fly; Shedaisy: The Whole Shebang,Eric Weisbard,The Village Voice,15 September 1999,"['dixie-chicks-the', 'shedaisy']",country,Review,/Library/SearchLinkRedirect?folder=dixie-chicks-iflyi-shedaisy-ithe-whole-shebangi
c2503,Shelby Lynne: I Am Shelby Lynne (Mercury),Tom Cox,The Guardian,24 September 1999,['shelby-lynne'],country,Review,/Library/SearchLinkRedirect?folder=shelby-lynne-ii-am-shelby-lynnei-mercury
c2504,"Shelby Lynne: Embassy Rooms, London ****",Lucy O'Brien,The Guardian,27 October 1999,['shelby-lynne'],country,Live Review,/Library/SearchLinkRedirect?folder=shelby-lynne-embassy-rooms-london-
c2505,Sally Timms: Cowboy Sally’s Twilight Laments ... for Lost Buckaroos,Eric Weisbard,The Village Voice,17 November 1999,['sally-timms'],country,Review,/Library/SearchLinkRedirect?folder=sally-timms-icowboy-sallys-twilight-laments--for-lost-buckaroosi
c2506,Dolly Parton,j. poet,Stereotype,2000,['dolly-parton'],country,Interview,/Library/SearchLinkRedirect?folder=dolly-parton
c2507,Glen Campbell,David Bennun,The Guardian,2000,['glen-campbell'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=glen-campbell
c2508,Fiddling While the Old Barriers Burn,Tony Scherman,The New York Times,2 April 2000,['mark-oconnor'],country,Profile,/Library/SearchLinkRedirect?folder=fiddling-while-the-old-barriers-burn
c2509,"Before Bluegrass, Bill Monroe Was Already a Star",Tony Scherman,The New York Times,July 2000,['bill-monroe'],country,Retrospective,/Library/SearchLinkRedirect?folder=before-bluegrass-bill-monroe-was-already-a-star
c2510,Allison Moorer: A simple tale of country folk,Nick Coleman,The Independent,21 July 2000,['allison-moorer'],country,Interview,/Library/SearchLinkRedirect?folder=allison-moorer-a-simple-tale-of-country-folk
c2511,Johnny Cash: Love/God/Murder,Sylvie Simmons,MOJO,August 2000,['johnny-cash'],country,Review and Interview,/Library/SearchLinkRedirect?folder=johnny-cash-lovegodmurder
c2512,Merle Haggard: Workin' Man Blues,RJ Smith,Spin,November 2000,['merle-haggard'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=merle-haggard-workin-man-blues
c2513,George Strait,"Phil Hardy, Dave Laing",Faber Companion to 20th Century Popular Music,2001,['george-strait'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=george-strait
c2514,Mickey Newbury,"Phil Hardy, Dave Laing",The |Faber Companion to 20th-Century Popular Music,2001,['mickey-newbury'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=mickey-newbury
c2515,Pure Prairie League,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['pure-prairie-league'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=pure-prairie-league
c2516,Marvin Rainwater,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['marvin-rainwater'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=marvin-rainwater
c2517,The Stanley Brothers,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['stanley-brothers-the'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=the-stanley-brothers
c2518,Ray Stevens,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['ray-stevens'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=ray-stevens
c2519,Ray Price,"Phil Hardy, Dave Laing",The Faber Companion to 20th Century Popular Music,2001,['ray-price'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=ray-price
c2600,Charley Pride,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['charley-pride'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=charley-pride
c2601,Webb Pierce,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['webb-pierce'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=webb-pierce
c2602,Sandy Posey,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['sandy-posey'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=sandy-posey
c2603,Ricky Skaggs,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['ricky-skaggs'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=ricky-skaggs
c2604,John D. Loudermilk,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Later,2001,['john-d-loudermilk'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=john-d-loudermilk-2
c2605,Kathy Mattea,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['kathy-mattea'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=kathy-mattea
c2606,Crystal Gayle,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['crystal-gayle'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=crystal-gayle
c2607,Albert Lee,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['albert-lee'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=albert-lee-2
c2608,Jerry Jeff Walker,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['jerry-jeff-walker'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=jerry-jeff-walker
c2609,The Amazing Rhythm Aces,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['amazing-rhythm-aces-the'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=the-amazing-rhythm-aces
c2610,Lynn Anderson,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['lynn-anderson'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=lynn-anderson
c2611,The Bellamy Brothers,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['bellamy-brothers-the'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=the-bellamy-brothers
c2612,Bill Black,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['bill-black'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=bill-black
c2613,The Eagles,"Phil Hardy, Dave Laing",The Faber Companion to 20th Century Popular Music,2001,['eagles-the'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=the-eagles
c2614,Roy Acuff,"Phil Hardy, Dave Laing",The Faber Companion to 20th Century Popular Music,2001,['roy-acuff'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=roy-acuff
c2615,Mary Chapin Carpenter,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['mary-chapin-carpenter'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=mary-chapin-carpenter-2
c2616,Floyd Cramer,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['floyd-cramer'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=floyd-cramer
c2617,Mac Davis,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['mac-davis'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=mac-davis
c2618,Don Gibson,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['don-gibson'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=don-gibson
c2619,Tennessee Ernie Ford,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['tennessee-ernie-ford'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=tennessee-ernie-ford
c2700,John Hartford,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['john-hartford'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=john-hartford
c2701,Johnny Horton,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['johnny-horton'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=johnny-horton
c2702,The Judds,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['judds-the'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=the-judds
c2703,Deford Bailey,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['deford-bailey'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=deford-bailey
c2704,Jerry Reed,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['jerry-reed'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=jerry-reed
c2705,Ronnie Milsap,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['ronnie-milsap'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=ronnie-milsap
c2706,Roger Miller,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['roger-miller'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=roger-miller
c2707,Buck Owens,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['buck-owens'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=buck-owens
c2708,Marty Robbins,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['marty-robbins'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=marty-robbins
c2709,Jim Reeves,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['jim-reeves'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=jim-reeves
c2710,Kenny Rogers,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['kenny-rogers'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=kenny-rogers
c2711,Don Williams,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['don-williams'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=don-williams
c2712,Bob Wills,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['bob-wills--his-texas-playboys'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=bob-wills
c2713,Hank Williams Jr.,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['hank-williams-jr'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=hank-williams-jr
c2714,Ernest Tubb,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['turner'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=ernest-tubb
c2715,Tanya Tucker,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['tanya-tucker'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=tanya-tucker
c2716,Randy Travis,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['randy-travis'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=randy-travis
c2717,Alabama,"Phil Hardy, Dave Laing",Faber Companion to 20th Century Popular Music,2001,['alabama'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=alabama
c2718,Merle Travis,"Phil Hardy, Dave Laing",The Faber Companion to 20th-Century Popular Music,2001,['merle-travis'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=merle-travis
c2719,Joe Ely,"Phil Hardy, Dave Laing",Faber Companion to 20th Century Popular Music,2001,['joe-ely'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=joe-ely-2
c2800,Tex Ritter,"Phil Hardy, Dave Laing",Faber Companion to 20th Century Popular Music,2001,['tex-ritter'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=tex-ritter
c2801,Commander Cody,"Phil Hardy, Dave Laing",'Faber Companion to 20th Century Popular Music',2001,['commander-cody'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=commander-cody
c2802,Guy Mitchell,"Phil Hardy, Dave Laing",Faber Companion to 20th Century Popular Music,2001,['guy-mitchell'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=guy-mitchell
c2803,Owen Bradley,"Phil Hardy, Dave Laing",'Faber Companion to 20th Century Popular Music',2001,"['patsy-cline', 'brenda-lee', 'owen-bradley']",country,Book Excerpt,/Library/SearchLinkRedirect?folder=owen-bradley
