id,title,author,source,date,subjects,topic,type,href
s13014,Pharrell Williams: Another Hard Day At The Office…,Paul Elliott,Q,September 2003,"['nerd', 'pharrell-williams']",soul,Interview,/Library/SearchLinkRedirect?folder=pharrell-williams-another-hard-day-at-the-office
s13015,Barry White 1944-2003,Chris Roberts,Uncut,September 2003,['barry-white'],soul,Obituary,/Library/SearchLinkRedirect?folder=barry-white-1944-2003-2
s13016,Stevie Wonder: The Making of 'Higher Ground',Johnny Black,Blender,September 2003,['stevie-wonder'],soul,Retrospective,/Library/SearchLinkRedirect?folder=stevie-wonder-the-making-of-higher-ground
s13017,"Robert Palmer, 1949-2003",Richard Williams,The Guardian,27 September 2003,['robert-palmer'],soul,Obituary,/Library/SearchLinkRedirect?folder=robert-palmer-1949-2003
s13018,Sugababes: Three,Dan Gennoe,dotmusic.co.uk,October 2003,['sugababes'],soul,Review,/Library/SearchLinkRedirect?folder=sugababes-ithreei
s13019,"The Isley Brothers: Carling Apollo, London",Simon Price,Independent on Sunday,4 October 2003,"['isley-brothers-the', 'ronald-isley']",soul,Live Review,/Library/SearchLinkRedirect?folder=the-isley-brothers-carling-apollo-london
s13100,Erykah Badu: Worldwide Underground,Mark Anthony Neal,PopMatters,15 October 2003,['erykah-badu'],soul,Review,/Library/SearchLinkRedirect?folder=erykah-badu-iworldwide-undergroundi
s13101,Sugababes: Wanna be in our gang?,Caroline Sullivan,The Guardian,17 October 2003,['sugababes'],soul,Interview,/Library/SearchLinkRedirect?folder=sugababes-wanna-be-in-our-gang
s13102,Amy Winehouse: Dietrich with a nose-stud,Dave Simpson,The Guardian,28 October 2003,['amy-winehouse'],soul,Interview,/Library/SearchLinkRedirect?folder=amy-winehouse-dietrich-with-a-nose-stud
s13103,Bling Leaders: TLC: Now & Forever: TLC The Hits (LaFace/Arista) ****,Paul Elliott,Q,November 2003,['tlc'],soul,Review,/Library/SearchLinkRedirect?folder=bling-leaders-tlc-inow--forever-tlc-the-hitsi-lafacearista-
s13104,No more mileage in being Wacko,Adam Sweeting,The Guardian,21 November 2003,['michael-jackson'],soul,Comment,/Library/SearchLinkRedirect?folder=no-more-mileage-in-being-wacko
s13105,Al Green: I Can't Stop,Mac Randall,Rolling Stone,27 November 2003,['al-green'],soul,Review,/Library/SearchLinkRedirect?folder=al-green-ii-cant-stopi
s13106,Gil Scott-Heron and Brian Jackson: Where Have All The Good Times Gone?,James Maycock,MOJO,December 2003,['gil-scott-heron'],soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=gil-scott-heron-and-brian-jackson-where-have-all-the-good-times-gone
s13107,Amy Winehouse: Frank (Island) ****,Dan Gennoe,Q,December 2003,['amy-winehouse'],soul,Review,/Library/SearchLinkRedirect?folder=amy-winehouse-ifranki-island--2
s13108,Beyoncé: Uh-Oh! Uh-Oh! Uh-Oh!,Simon Garfield,Observer Music Monthly,14 December 2003,"['beyonce', 'destinys-child']",soul,Interview,/Library/SearchLinkRedirect?folder=beyonc-uh-oh-uh-oh-uh-oh
s13109,Amy Winehouse: Frank (Island) ****,Stevie Chick,MOJO,January 2004,['amy-winehouse'],soul,Review,/Library/SearchLinkRedirect?folder=amy-winehouse-ifranki-island-
s13110,Alicia Keys: The Diary Of Alicia Keys,Dan Gennoe,Q,January 2004,['alicia-keys'],soul,Review,/Library/SearchLinkRedirect?folder=alicia-keys-ithe-diary-of-alicia-keysi
s13111,Al Green: I Can't Stop,Chris Roberts,Uncut,January 2004,['al-green'],soul,Review,/Library/SearchLinkRedirect?folder=al-green-ii-cant-stopi-2
s13112,Joss Stone: The Soul Sessions,Dorian Lynskey,The Guardian,16 January 2004,['joss-stone'],soul,Review,/Library/SearchLinkRedirect?folder=joss-stone-ithe-soul-sessionsi
s13113,10 Questions for Isaac Hayes,Bill DeMain,MOJO,February 2004,['isaac-hayes'],soul,Interview,/Library/SearchLinkRedirect?folder=10-questions-for-isaac-hayes
s13114,"The Solid Gold, Super Fly Destiny of Beyoncé",Nicholas Jennings,Inside Entertainment,February 2004,['beyonce'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=the-solid-gold-super-fly-destiny-of-beyonc
s13115,"Amy Winehouse: Jazz Cafe, London/The Twilight Singers: Islington Academy, London",Simon Price,Independent on Sunday,1 February 2004,"['twilight-singers-the', 'amy-winehouse']",soul,Live Review,/Library/SearchLinkRedirect?folder=amy-winehouse-jazz-cafe-londonthe-twilight-singers-islington-academy-london
s13116,"Doris Troy, 1937-2004",Adam Sweeting,The Guardian,20 February 2004,['doris-troy'],soul,Obituary,/Library/SearchLinkRedirect?folder=doris-troy-1937-2004
s13117,"Various Artists: Night Train To Nashville: Music City Rhythm & Blues, 1945-1976",John Morthland,No Depression,29 February 2004,[],soul,Review,/Library/SearchLinkRedirect?folder=various-artists-inight-train-to-nashville-music-city-rhythm--blues-1945-1976i
s13118,Usher: Confessions (Arista),Dan Gennoe,Yahoo! Music,March 2004,['usher'],soul,Review,/Library/SearchLinkRedirect?folder=usher-iconfessionsi-arista
s13119,Super Bad: James Brown,Barney Hoskyns,Uncut,March 2004,['james-brown'],soul,Interview,/Library/SearchLinkRedirect?folder=super-bad-james-brown
s13200,Al Green: Soul Searching,Andria Lisle,MOJO,April 2004,"['al-green', 'willie-mitchell']",soul,Profile and Interview,/Library/SearchLinkRedirect?folder=al-green-soul-searching
s13201,Hello Goodbye: Eugene Record and the Chi-Lites,Bill DeMain,MOJO,April 2004,['chi-lites-the'],soul,Interview,/Library/SearchLinkRedirect?folder=hello-goodbye-eugene-record-and-the-chi-lites
s13202,Prince: Return of the prodigal,Simon Price,Independent on Sunday,17 April 2004,['prince'],soul,Retrospective,/Library/SearchLinkRedirect?folder=prince-return-of-the-prodigal
s13203,Usher: Confessions,Amy Linden,The Village Voice,19 April 2004,['usher'],soul,Review,/Library/SearchLinkRedirect?folder=usher-iconfessionsi
s13204,Marvin Gaye: Motown Junkie,Stephen Dalton,Uncut,May 2004,['marvin-gaye'],soul,Retrospective,/Library/SearchLinkRedirect?folder=marvin-gaye-motown-junkie
s13205,Time Machine June 1981: Marvin the Paranoid Singer,Fred Dellar,MOJO,June 2004,['marvin-gaye'],soul,Retrospective,/Library/SearchLinkRedirect?folder=time-machine-june-1981-marvin-the-paranoid-singer
s13206,"Earth, Wind & Fire: The Promise",Paul Lester,Uncut,June 2004,['earth-wind--fire'],soul,Review and Interview,/Library/SearchLinkRedirect?folder=earth-wind--fire-ithe-promisei
s13207,Prince of Paradox,Mick Brown,Daily Telegraph,12 June 2004,['prince'],soul,Interview,/Library/SearchLinkRedirect?folder=prince-of-paradox
s13208,Al Green: Call Me/Explores Your Mind,Pat Blashill,Rolling Stone,29 June 2004,['al-green'],soul,Review,/Library/SearchLinkRedirect?folder=al-green-icall-meexplores-your-mindi-
s13209,"Amy Winehouse: Concorde 2, Brighton ****",Paul Elliott,Q,July 2004,['amy-winehouse'],soul,Review and Interview,/Library/SearchLinkRedirect?folder=amy-winehouse-concorde-2-brighton-
s13210,"The Chi-Lites: The Complete Chi-Lites on Brunswick, Vols. 1 and 2 (Edsel)",Barney Hoskyns,Uncut,July 2004,['chi-lites-the'],soul,Review,/Library/SearchLinkRedirect?folder=the-chi-lites-ithe-complete-chi-lites-on-brunswick-vols-1-and-2i-edsel
s13211,Hi Rhythm: Love and Happiness,Andria Lisle,Memphis Flyer,2 July 2004,"['willie-mitchell', 'hi-rhythm']",soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=hi-rhythm-love-and-happiness
s13212,"Syreeta, 1946-2004",Dave Laing,The Guardian,13 July 2004,['syreeta'],soul,Obituary,/Library/SearchLinkRedirect?folder=syreeta-1946-2004
s13213,Angie Stone: Stone Love,Lucy O'Brien,MOJO,August 2004,['angie-stone'],soul,Review,/Library/SearchLinkRedirect?folder=angie-stone-istone-lovei
s13214,Gabrielle: The Obsession,Tim Cooper,The Evening Standard,24 August 2004,['gabrielle'],soul,Interview,/Library/SearchLinkRedirect?folder=gabrielle-the-obsession
s13215,Holland-Dozier-Holland,"Roy Carr, Gavin Martin",Uncut,September 2004,['lamont-dozier'],soul,Interview,/Library/SearchLinkRedirect?folder=holland-dozier-holland
s13216,Prince: Body & Soul,Alan Light,Tracks,September 2004,['prince'],soul,Interview,/Library/SearchLinkRedirect?folder=prince-body--soul
s13217,Aretha Franklin Getting Plenty Of Respect,Fred Shuster,Los Angeles Daily News,9 September 2004,['aretha-franklin'],soul,Interview,/Library/SearchLinkRedirect?folder=aretha-franklin-getting-plenty-of-respect
s13218,Rick James: The Super Freak,Andria Lisle,MOJO,October 2004,['rick-james'],soul,Obituary,/Library/SearchLinkRedirect?folder=rick-james-the-super-freak
s13219,Jermaine Dupri: In Control,Michael A. Gonzales,Vibe,October 2004,"['janet-jackson', 'jermaine-dupri']",soul,Interview,/Library/SearchLinkRedirect?folder=jermaine-dupri-in-control
s13300,Tower of Power's Emilio Castillo: An Interview,Carl Wiser,Songfacts,11 October 2004,['tower-of-power'],soul,Interview,/Library/SearchLinkRedirect?folder=tower-of-powers-emilio-castillo-an-interview-
s13301,Millie Jackson: An Interview,Lois Wilson,Record Collector,November 2004,['millie-jackson'],soul,Interview,/Library/SearchLinkRedirect?folder=millie-jackson-an-interview-2
s13302,Gail Ann Dorsey: I Used To Be,Andy Gill,The Independent,19 November 2004,['gail-ann-dorsey'],soul,Review,/Library/SearchLinkRedirect?folder=gail-ann-dorsey-ii-used-to-bei
s13303,Lil Jon & the East Side Boyz: Crunk Juice,Kandia Crazy Horse,The Village Voice,30 November 2004,['lil-jon--the-east-side-boyz'],soul,Review,/Library/SearchLinkRedirect?folder=lil-jon--the-east-side-boyz-icrunk-juicei
s13304,Black Merda: The Merda files,Fred Mills,Detroit Metro Times,1 December 2004,['black-merda'],soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=black-merda-the-merda-files
s13305,Beat That!,Chris Campion,Daily Telegraph,11 December 2004,[],soul,Report and Interview,/Library/SearchLinkRedirect?folder=beat-that
s13306,Alicia Keys: Shining Star,Michael A. Gonzales,XXL Hip Hop Soul,Spring 2004,['alicia-keys'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=alicia-keys-shining-star
s13307,The Average White Band: Benny & Us/Warmer Communications,Daryl Easlea,(Columbia Records),2005,['average-white-band'],soul,Sleevenotes,/Library/SearchLinkRedirect?folder=the-average-white-band-ibenny--usiiwarmer-communicationsi
s13308,Soul Deep: Motown,Barney Hoskyns,Radio Times,2005,"['marvin-gaye', 'supremes-the', 'temptations-the', 'mary-wilson', 'stevie-wonder']",soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=soul-deep-motown
s13309,Interview: Mary J. Blige,Gavin Martin,unpublished,2005,['mary-j-blige'],soul,Audio transcript of interview,/Library/SearchLinkRedirect?folder=interview-mary-j-blige
s13310,John Legend: Get Lifted (Sony BMG),Dan Gennoe,dotmusic.co.uk,January 2005,['john-legend'],soul,Review,/Library/SearchLinkRedirect?folder=john-legend-iget-liftedi-sony-bmg
s13311,Ashanti: Concrete Rose (Def Jam),Lisa Verrico,The Times,29 January 2005,['ashanti'],soul,Review,/Library/SearchLinkRedirect?folder=ashanti-iconcrete-rosei-def-jam
s13312,"Natasha Bedingfield: Colston Hall, Bristol",Adam Sweeting,The Guardian,25 February 2005,['natasha-bedingfield'],soul,Live Review,/Library/SearchLinkRedirect?folder=natasha-bedingfield-colston-hall-bristol
s13313,Big Philly Style: King Of Rock 'N' Soul Solomon Burke Returns To The City Of His Coronation,Geoffrey Himes,Baltimore City Paper,2 March 2005,['solomon-burke'],soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=big-philly-style-king-of-rock-n-soul-solomon-burke-returns-to-the-city-of-his-coronation
s13314,Dr. John: The MOJO Interview,Paul Trynka,MOJO,April 2005,['dr-john'],soul,Interview,/Library/SearchLinkRedirect?folder=dr-john-the-mojo-interview
s13315,The Meters Are Right On Time,John Swenson,Offbeat,1 May 2005,['meters-the'],soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=the-meters-are-right-on-time
s13316,"Black Eyed Peas: Brixton Academy, London ***",Caroline Sullivan,The Guardian,9 May 2005,['black-eyed-peas'],soul,Live Review,/Library/SearchLinkRedirect?folder=black-eyed-peas-brixton-academy-london-
s13317,Jamiroquai: Jay Kay,Dan Gennoe,Notion,June 2005,['jamiroquai'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=jamiroquai-jay-kay
s13318,Jamie Lidell: Boy in a Bubble,Rob Young,The Wire,July 2005,['jamie-lidell'],soul,Interview,/Library/SearchLinkRedirect?folder=jamie-lidell-boy-in-a-bubble
s13319,Luther Vandross: The Sadness Behind the Soul,Jeff Lorez,Daily Telegraph,7 July 2005,['luther-vandross'],soul,Obituary,/Library/SearchLinkRedirect?folder=luther-vandross-the-sadness-behind-the-soul
s13400,Curtis Mayfield: Soul Brother No. 1,Nick Hasted,Uncut,August 2005,['curtis-mayfield'],soul,Retrospective,/Library/SearchLinkRedirect?folder=curtis-mayfield-soul-brother-no-1
s13401,Chris Brown: Ladies' Knight,Michael A. Gonzales,Vibe,August 2005,['chris-brown'],soul,Interview,/Library/SearchLinkRedirect?folder=chris-brown-ladies-knight
s13402,Gil Scott-Heron/Brian Jackson: Winter in America (Charly),Barney Hoskyns,Uncut,August 2005,['gil-scott-heron'],soul,Review,/Library/SearchLinkRedirect?folder=gil-scott-heronbrian-jackson-winter-in-america-charly
s13403,Ciara: Goodies (LaFace/Zomba) **,Dorian Lynskey,The Guardian,5 August 2005,['ciara'],soul,Review,/Library/SearchLinkRedirect?folder=ciara-igoodiesi-lafacezomba-
s13404,Craig David: The Story Goes…,Dan Gennoe,dotmusic.co.uk,22 August 2005,['craig-david'],soul,Review,/Library/SearchLinkRedirect?folder=craig-david-ithe-story-goesi-
s13405,R&B Conversations: Rahsaan Patterson's Slow Burn,Mark Anthony Neal,PopMatters,24 August 2005,['rahsaan-patterson'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=rb-conversations-rahsaan-pattersons-slow-burn
s13406,New Orleans: The Heart of the Matter,Bill Bentley,L.A. Weekly,8 September 2005,[],soul,Retrospective,/Library/SearchLinkRedirect?folder=new-orleans-the-heart-of-the-matter
s13407,Stevie Wonder: A Time To Love,Alfred Soto,Stylus,4 November 2005,['stevie-wonder'],soul,Review,/Library/SearchLinkRedirect?folder=stevie-wonder-ia-time-to-lovei-2
s13408,"New Orleans' ambassadors of funk, the Meters, revel in long-overdue respect and earn still more",Joel Selvin,SF Gate,21 November 2005,['meters-the'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=new-orleans-ambassadors-of-funk-the-meters-revel-in-long-overdue-respect-and-earn-still-more
s13409,Mary J Blige: The Breakthrough,Dan Gennoe,dotmusic.co.uk,19 December 2005,['mary-j-blige'],soul,Review,/Library/SearchLinkRedirect?folder=mary-j-blige-ithe-breakthroughi-
s13410,Imagination: Just An Illusion,Bill Brewster,Demon Records,2006,['imagination'],soul,Sleevenotes,/Library/SearchLinkRedirect?folder=imagination-ijust-an-illusioni
s13411,The 40 Most Collectible Records,Bill Brewster,Mixmag,2006,"['aphex-twin', 'barrabas', 'terry-callier', 'prince', 'r-dean-taylor', 'underworld', 'labi-siffre', 'vashti-bunyan']",soul,Guide,/Library/SearchLinkRedirect?folder=the-40-most-collectible-records
s13412,Bill Withers: The Very Best of Bill Withers (Sony/BMG),Barney Hoskyns,Uncut,2006,['bill-withers'],soul,Review,/Library/SearchLinkRedirect?folder=bill-withers-ithe-very-best-of-bill-withersi-sonybmg
s13413,Wade In The Water: Dr. John Weathers the Flood,John Sinclair,Honest Tune,2006,['dr-john'],soul,Interview,/Library/SearchLinkRedirect?folder=wade-in-the-water-dr-john-weathers-the-flood
s13414,"Peter Guralnick: Dream Boogie – The Triumph of Sam Cooke (Little, Brown)",Robert Sandall,The Sunday Times,1 January 2006,['sam-cooke'],soul,Book Review,/Library/SearchLinkRedirect?folder=peter-guralnick-idream-boogie--the-triumph-of-sam-cookei-little-brown
s13415,Wilson Pickett: Singer who revolutionised the sound of '60s Soul,Dave Laing,The Guardian,20 January 2006,['wilson-pickett'],soul,Obituary,/Library/SearchLinkRedirect?folder=wilson-pickett-singer-who-revolutionised-the-sound-of-60s-soul
s13416,Gritty Soul Men: Remembering Lou Rawls and Wilson Pickett,Mark Anthony Neal,PopMatters,26 January 2006,"['wilson-pickett', 'lou-rawls']",soul,Obituary,/Library/SearchLinkRedirect?folder=gritty-soul-men-remembering-lou-rawls-and-wilson-pickett
s13417,Chris Brown: Chris Brown,Dan Gennoe,dotmusic.co.uk,6 February 2006,['chris-brown'],soul,Review,/Library/SearchLinkRedirect?folder=chris-brown-ichris-browni
s13418,Soul Enigma: Lewis Taylor Comes to America,Mark Anthony Neal,PopMatters,8 February 2006,['lewis-taylor'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=soul-enigma-lewis-taylor-comes-to-america
s13419,Chris Brown: The New Michael Jackson,Robin Eggar,The Sunday Times Magazine,12 February 2006,['chris-brown'],soul,Interview,/Library/SearchLinkRedirect?folder=chris-brown-the-new-michael-jackson
s13500,Freddie King and Howard Tate are the Soul of Gospel and Blues,Kirk Silsbee,Pasadena Weekly,16 February 2006,"['freddie-king', 'howard-tate']",soul,Report,/Library/SearchLinkRedirect?folder=freddie-king-and-howard-tate-are-the-soul-of-gospel-and-blues
s13501,Corinne Bailey Rae: Corinne Bailey Rae,Pete Paphides,The Times,24 February 2006,['corinne-bailey-rae-'],soul,Review,/Library/SearchLinkRedirect?folder=corinne-bailey-rae-icorinne-bailey-raei
s13502,"Wilson Pickett: Farewell, Wicked Messenger",Andy Gill,The Word,March 2006,['wilson-pickett'],soul,Obituary,/Library/SearchLinkRedirect?folder=wilson-pickett-farewell-wicked-messenger
s13503,Prince: 3121,Dan Gennoe,dotmusic.co.uk,March 2006,['prince'],soul,Review,/Library/SearchLinkRedirect?folder=prince-i3121i-
s13504,Linda Lewis: Turning Bitter Into Sweet,Terry Staunton,Record Collector,March 2006,['linda-lewis'],soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=linda-lewis-turning-bitter-into-sweet
s13505,Mark Morrison: ’I'm the most reallest black artist in England',Sophie Heawood,The Guardian,8 March 2006,['mark-morrison'],soul,Interview,/Library/SearchLinkRedirect?folder=mark-morrison-im-the-most-reallest-black-artist-in-england
s13506,Prince: 3121 (Universal),Pete Paphides,The Times,17 March 2006,['prince'],soul,Review,/Library/SearchLinkRedirect?folder=prince-i3121i-universal
s13507,"Candi Staton's Dandy, Liquor's Licked",Martin Aston,The Times,24 March 2006,['candi-staton'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=candi-statons-dandy-liquors-licked
s13508,The Invention of Dusty Springfield,Adam Sweeting,The Independent,26 March 2006,['dusty-springfield'],soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=the-invention-of-dusty-springfield
s13509,Jamie Foxx: Unpredictable (J Records/Sony BMG),Dan Gennoe,dotmusic.co.uk,April 2006,['jamie-foxx'],soul,Review,/Library/SearchLinkRedirect?folder=jamie-foxx-iunpredictablei-j-recordssony-bmg
s13510,"Roachford: Spitz, London",Sophie Heawood,The Guardian,6 April 2006,['roachford'],soul,Live Review,/Library/SearchLinkRedirect?folder=roachford-spitz-london
s13511,James Hunter: A British singer rooted in American soul,Jim Sullivan,Christian Science Monitor,14 April 2006,['james-hunter'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=james-hunter-a-british-singer-rooted-in-american-soul-
s13512,Gnarls Barkley: St Elsewhere,Andy Gill,The Independent,21 April 2006,['gnarls-barkley'],soul,Review,/Library/SearchLinkRedirect?folder=gnarls-barkley-ist-elsewherei
s13513,"Dan Penn and Spooner Oldham: The Grey Eagle, Asheville, NC",Fred Mills,Harp,30 April 2006,['dan-penn-and-spooner-oldham'],soul,Live Review,/Library/SearchLinkRedirect?folder=dan-penn-and-spooner-oldham-the-grey-eagle-asheville-nc
s13514,Ten Commandments: The Gospel According To James Brown,Steffan Chirazi,Q,May 2006,['james-brown'],soul,Interview,/Library/SearchLinkRedirect?folder=ten-commandments-the-gospel-according-to-james-brown
s13515,Prince: 3121,Carol Cooper,The Village Voice,1 May 2006,['prince'],soul,Review,/Library/SearchLinkRedirect?folder=prince-i3121i
s13516,Terri Walker: I Am,Mat Snow,The Guardian,5 May 2006,['terri-walker'],soul,Review,/Library/SearchLinkRedirect?folder=terri-walker-ii-ami
s13517,Corinne Bailey Rae: Who's That Girl,Stevie Chick,MOJO,June 2006,['corinne-bailey-rae-'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=corinne-bailey-rae-whos-that-girl
s13518,The Dells: Stay In My Corner,Lois Wilson,Record Collector,July 2006,['dells-the'],soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=the-dells-stay-in-my-corner
s13519,"Roberta Flack: Hammersmith Apollo, London",Ian Gittins,The Guardian,21 July 2006,['roberta-flack'],soul,Live Review,/Library/SearchLinkRedirect?folder=roberta-flack-hammersmith-apollo-london
s13600,"Pharrell Williams: Sorry, laydeez, he's booked",Stephen Dalton,The Times,21 July 2006,"['nerd', 'pharrell-williams', 'neptunes-the']",soul,Interview,/Library/SearchLinkRedirect?folder=pharrell-williams-sorry-laydeez-hes-booked
s13601,"India.Arie: Testimony: Vol.1, Life & Relationship",Dan Gennoe,Q,August 2006,['indiaarie'],soul,Review,/Library/SearchLinkRedirect?folder=indiaarie-itestimony-vol1-life--relationshipi
s13602,Marvin Sease: Candy Licker – The Sex And Soul Of Marvin Sease,John Morthland,No Depression,31 August 2006,['marvin-sease'],soul,Review,/Library/SearchLinkRedirect?folder=marvin-sease-icandy-licker--the-sex-and-soul-of-marvin-seasei
s13603,John Legend: Mr. Legend Comes to Town,Nicholas Jennings,Inside Entertainment,September 2006,['john-legend'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=john-legend-mr-legend-comes-to-town
s13604,"Johnny Jenkins, 1939-2006",Ken Hunt,The Guardian,16 September 2006,"['otis-redding', 'johnny-jenkins']",soul,Obituary,/Library/SearchLinkRedirect?folder=johnny-jenkins-1939-2006
s13605,Michael Jackson: Called To Account,Dorian Lynskey,The Word,October 2006,['michael-jackson'],soul,Report,/Library/SearchLinkRedirect?folder=michael-jackson-called-to-account
s13606,An Interview with George Clinton,Lloyd Bradley,MOJO,October 2006,['george-clinton'],soul,Interview,/Library/SearchLinkRedirect?folder=an-interview-with-george-clinton
s13607,OutKast: Idlewild,Angus Batey,MOJO,October 2006,['outkast'],soul,Review,/Library/SearchLinkRedirect?folder=outkast-iidlewildi
s13608,Amy Winehouse: Back To Black,Paul Elliott,MOJO,November 2006,['amy-winehouse'],soul,Review,/Library/SearchLinkRedirect?folder=amy-winehouse-iback-to-blacki
s13609,"Buddy Killen, 1932-2006: Nashville record man and music publisher",John Broven,Now Dig This,December 2006,['joe-tex'],soul,Obituary,/Library/SearchLinkRedirect?folder=buddy-killen-1932-2006-nashville-record-man-and-music-publisher
s13610,"Black and Proud: James Brown, 1933-2006",Gavin Martin,Daily Mirror,26 December 2006,['james-brown'],soul,Obituary,/Library/SearchLinkRedirect?folder=black-and-proud-james-brown-1933-2006-
s13611,Diana Ross: I Love You **,Jeff Tamarkin,AllMusic.com,2007,['diana-ross'],soul,Review,/Library/SearchLinkRedirect?folder=diana-ross-ii-love-youi-
s13612,David Bowie: Blue-and-green-eyed soul,Daryl Easlea,Record Collector,January 2007,['david-bowie'],soul,Essay,/Library/SearchLinkRedirect?folder=david-bowie-blue-and-green-eyed-soul
s13613,"Solomon Burke: No. 1, at last",Gene Santoro,New York Daily News,2 March 2007,['solomon-burke'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=solomon-burke-no-1-at-last
s13614,Macy Gray: Still Tryin',Miles Marshall Lewis,The Village Voice,27 March 2007,['macy-gray'],soul,Comment,/Library/SearchLinkRedirect?folder=macy-gray-still-tryin
s13615,"Digital Venuses: Lily Allen, Joss Stone, Amy Winehouse",Kandia Crazy Horse,San Francisco Bay Guardian,8 May 2007,"['lily-allen', 'joss-stone', 'amy-winehouse']",soul,Comment,/Library/SearchLinkRedirect?folder=digital-venuses-lily-allen-joss-stone-amy-winehouse
s13616,Toussaint Explores Life Outside Big Easy,Joel Selvin,San Francisco Chronicle,14 May 2007,['allen-toussaint'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=toussaint-explores-life-outside-big-easy
s13617,Ne-Yo: Don't Stop 'Til You Get Enough,Amy Linden,Vibe,June 2007,['ne-yo'],soul,Interview,/Library/SearchLinkRedirect?folder=ne-yo-dont-stop-til-you-get-enough
s13618,Amy Winehouse,Amy Linden,XXL Hip Hop Soul,June 2007,['amy-winehouse'],soul,Interview,/Library/SearchLinkRedirect?folder=amy-winehouse
s13619,R. Kelly: Double Up,Dan Gennoe,dotmusic.co.uk,4 June 2007,['r-kelly'],soul,Review,/Library/SearchLinkRedirect?folder=r-kelly-idouble-upi-
s13700,Kelly Rowland: Destiny Fulfilled,Angus Batey,The Guardian,15 June 2007,"['destinys-child', 'kelly-rowland']",soul,Profile and Interview,/Library/SearchLinkRedirect?folder=kelly-rowland-destiny-fulfilled
s13701,Swamp Dogg Bites Back,Andrew Purcell,The Guardian,15 June 2007,['swamp-dogg'],soul,Interview,/Library/SearchLinkRedirect?folder=swamp-dogg-bites-back
s13702,John Legend: Soul Food For Thought,Angus Batey,The Guardian,20 June 2007,['john-legend'],soul,Interview,/Library/SearchLinkRedirect?folder=john-legend-soul-food-for-thought
s13703,Sly Stone: I Want To Take You... Lower,Sean O'Hagan,The Observer,15 July 2007,['sly--the-family-stone'],soul,Report,/Library/SearchLinkRedirect?folder=sly-stone-i-want-to-take-you-lower
s13704,Al Green: The Everlasting Great Soul Man,Terry Staunton,Record Collector,August 2007,['al-green'],soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=al-green-the-everlasting-great-soul-man
s13705,Sly Stone's Higher Power,David Kamp,Vanity Fair,August 2007,['sly--the-family-stone'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=sly-stones-higher-power
s13706,Various Artists: Vee-Jay – The Definitive Collection,John Morthland,No Depression,31 August 2007,[],soul,Review,/Library/SearchLinkRedirect?folder=various-artists-ivee-jay--the-definitive-collectioni
s13707,The Dap-Kings: Boss Players,Amy Linden,Vibe,October 2007,['dap-kings-the'],soul,Interview,/Library/SearchLinkRedirect?folder=the-dap-kings-boss-players
s13708,Jennifer Lopez: Brave (Epic/Sony),Dan Gennoe,dotmusic.co.uk,October 2007,['jennifer-lopez'],soul,Review,/Library/SearchLinkRedirect?folder=jennifer-lopez-ibravei-epicsony
s13709,"Bobby Byrd, 1934-2007",Alan Clayson,The Guardian,9 October 2007,"['james-brown', 'bobby-byrd']",soul,Obituary,/Library/SearchLinkRedirect?folder=bobby-byrd-1934-2007
s13710,A Love From Outer Space: Why Greg Tate Matters,Michael A. Gonzales,Blackadelic Pop,25 October 2007,[],soul,Essay,/Library/SearchLinkRedirect?folder=a-love-from-outer-space-why-greg-tate-matters
s13711,Country's Soul: The Music Of The Late Arthur Alexander Still Provides A Living Link Between Hillbilly Twang And R&B,Geoffrey Himes,Baltimore City Paper,31 October 2007,['arthur-alexander'],soul,Retrospective,/Library/SearchLinkRedirect?folder=countrys-soul-the-music-of-the-late-arthur-alexander-still-provides-a-living-link-between-hillbilly-twang-and-rb
s13712,"Symphonic Soul: ""You get more bees with honey""",Paul Lester,The Guardian,16 November 2007,"['thom-bell', 'delfonics-the', 'stylistics-the', 'blue-magic']",soul,Retrospective and Interview,/Library/SearchLinkRedirect?folder=symphonic-soul-you-get-more-bees-with-honey
